,Use CaseType ,LTE/5G UE Category,Technology Supported ,Day,Time,GBR,Packet Loss Rate (Reliability),Packet Delay Budget (Latency),Slice Type (Output)
692,1,5,1,1,20,2,1,5,1
693,1,5,1,1,21,2,1,5,1
694,1,5,1,1,22,2,1,5,1
695,1,5,1,1,23,2,1,5,1
696,1,5,1,2,0,2,1,5,1
697,1,5,1,2,1,2,1,5,1
698,1,5,1,2,2,2,1,5,1
699,1,5,1,2,3,2,1,5,1
700,1,5,1,2,4,2,1,5,1
701,1,5,1,2,5,2,1,5,1
702,1,5,1,2,6,2,1,5,1
703,1,5,1,2,7,2,1,5,1
704,1,5,1,2,8,2,1,5,1
705,1,5,1,2,9,2,1,5,1
706,1,5,1,2,10,2,1,5,1
707,1,5,1,2,11,2,1,5,1
708,1,5,1,2,12,2,1,5,1
709,1,5,1,2,13,2,1,5,1
710,1,5,1,2,14,2,1,5,1
711,1,5,1,2,15,2,1,5,1
712,1,5,1,2,16,2,1,5,1
713,1,5,1,2,17,2,1,5,1
714,1,5,1,2,18,2,1,5,1
715,1,5,1,2,19,2,1,5,1
716,1,5,1,2,20,2,1,5,1
717,1,5,1,2,21,2,1,5,1
718,1,5,1,2,22,2,1,5,1
719,1,5,1,2,23,2,1,5,1
720,1,5,1,3,0,2,1,5,1
721,1,5,1,3,1,2,1,5,1
722,1,5,1,3,2,2,1,5,1
723,1,5,1,3,3,2,1,5,1
724,1,5,1,3,4,2,1,5,1
725,1,5,1,3,5,2,1,5,1
726,1,5,1,3,6,2,1,5,1
727,1,5,1,3,7,2,1,5,1
728,1,5,1,3,8,2,1,5,1
729,1,5,1,3,9,2,1,5,1
730,1,5,1,3,10,2,1,5,1
731,1,5,1,3,11,2,1,5,1
732,1,5,1,3,12,2,1,5,1
733,1,5,1,3,13,2,1,5,1
734,1,5,1,3,14,2,1,5,1
735,1,5,1,3,15,2,1,5,1
736,1,5,1,3,16,2,1,5,1
737,1,5,1,3,17,2,1,5,1
738,1,5,1,3,18,2,1,5,1
739,1,5,1,3,19,2,1,5,1
740,1,5,1,3,20,2,1,5,1
741,1,5,1,3,21,2,1,5,1
742,1,5,1,3,22,2,1,5,1
743,1,5,1,3,23,2,1,5,1
744,1,5,1,4,0,2,1,5,1
745,1,5,1,4,1,2,1,5,1
746,1,5,1,4,2,2,1,5,1
747,1,5,1,4,3,2,1,5,1
748,1,5,1,4,4,2,1,5,1
749,1,5,1,4,5,2,1,5,1
750,1,5,1,4,6,2,1,5,1
751,1,5,1,4,7,2,1,5,1
752,1,5,1,4,8,2,1,5,1
753,1,5,1,4,9,2,1,5,1
754,1,5,1,4,10,2,1,5,1
755,1,5,1,4,11,2,1,5,1
756,1,5,1,4,12,2,1,5,1
757,1,5,1,4,13,2,1,5,1
758,1,5,1,4,14,2,1,5,1
759,1,5,1,4,15,2,1,5,1
760,1,5,1,4,16,2,1,5,1
761,1,5,1,4,17,2,1,5,1
762,1,5,1,4,18,2,1,5,1
763,1,5,1,4,19,2,1,5,1
764,1,5,1,4,20,2,1,5,1
765,1,5,1,4,21,2,1,5,1
766,1,5,1,4,22,2,1,5,1
767,1,5,1,4,23,2,1,5,1
768,1,5,1,5,0,2,1,5,1
769,1,5,1,5,1,2,1,5,1
770,1,5,1,5,2,2,1,5,1
771,1,5,1,5,3,2,1,5,1
772,1,5,1,5,4,2,1,5,1
773,1,5,1,5,5,2,1,5,1
774,1,5,1,5,6,2,1,5,1
775,1,5,1,5,7,2,1,5,1
776,1,5,1,5,8,2,1,5,1
777,1,5,1,5,9,2,1,5,1
778,1,5,1,5,10,2,1,5,1
779,1,5,1,5,11,2,1,5,1
780,1,5,1,5,12,2,1,5,1
781,1,5,1,5,13,2,1,5,1
782,1,5,1,5,14,2,1,5,1
783,1,5,1,5,15,2,1,5,1
784,1,5,1,5,16,2,1,5,1
785,1,5,1,5,17,2,1,5,1
786,1,5,1,5,18,2,1,5,1
787,1,5,1,5,19,2,1,5,1
788,1,5,1,5,20,2,1,5,1
789,1,5,1,5,21,2,1,5,1
790,1,5,1,5,22,2,1,5,1
791,1,5,1,5,23,2,1,5,1
792,1,5,1,6,0,2,1,5,1
793,1,5,1,6,1,2,1,5,1
794,1,5,1,6,2,2,1,5,1
795,1,5,1,6,3,2,1,5,1
796,1,5,1,6,4,2,1,5,1
797,1,5,1,6,5,2,1,5,1
798,1,5,1,6,6,2,1,5,1
799,1,5,1,6,7,2,1,5,1
800,1,5,1,6,8,2,1,5,1
801,1,5,1,6,9,2,1,5,1
802,1,5,1,6,10,2,1,5,1
803,1,5,1,6,11,2,1,5,1
804,1,5,1,6,12,2,1,5,1
805,1,5,1,6,13,2,1,5,1
806,1,5,1,6,14,2,1,5,1
807,1,5,1,6,15,2,1,5,1
808,1,5,1,6,16,2,1,5,1
809,1,5,1,6,17,2,1,5,1
810,1,5,1,6,18,2,1,5,1
811,1,5,1,6,19,2,1,5,1
812,1,5,1,6,20,2,1,5,1
813,1,5,1,6,21,2,1,5,1
814,1,5,1,6,22,2,1,5,1
815,1,5,1,6,23,2,1,5,1
816,1,5,1,7,0,2,1,5,1
817,1,5,1,7,1,2,1,5,1
818,1,5,1,7,2,2,1,5,1
819,1,5,1,7,3,2,1,5,1
820,1,5,1,7,4,2,1,5,1
821,1,5,1,7,5,2,1,5,1
822,1,5,1,7,6,2,1,5,1
823,1,5,1,7,7,2,1,5,1
824,1,5,1,7,8,2,1,5,1
825,1,5,1,7,9,2,1,5,1
826,1,5,1,7,10,2,1,5,1
827,1,5,1,7,11,2,1,5,1
828,1,5,1,7,12,2,1,5,1
829,1,5,1,7,13,2,1,5,1
830,1,5,1,7,14,2,1,5,1
831,1,5,1,7,15,2,1,5,1
832,1,5,1,7,16,2,1,5,1
833,1,5,1,7,17,2,1,5,1
834,1,5,1,7,18,2,1,5,1
835,1,5,1,7,19,2,1,5,1
836,1,5,1,7,20,2,1,5,1
837,1,5,1,7,21,2,1,5,1
838,1,5,1,7,22,2,1,5,1
839,1,5,1,7,23,2,1,5,1
840,1,6,1,1,0,2,1,5,1
841,1,6,1,1,1,2,1,5,1
842,1,6,1,1,2,2,1,5,1
843,1,6,1,1,3,2,1,5,1
844,1,6,1,1,4,2,1,5,1
845,1,6,1,1,5,2,1,5,1
846,1,6,1,1,6,2,1,5,1
847,1,6,1,1,7,2,1,5,1
848,1,6,1,1,8,2,1,5,1
849,1,6,1,1,9,2,1,5,1
850,1,6,1,1,10,2,1,5,1
851,1,6,1,1,11,2,1,5,1
852,1,6,1,1,12,2,1,5,1
853,1,6,1,1,13,2,1,5,1
854,1,6,1,1,14,2,1,5,1
855,1,6,1,1,15,2,1,5,1
856,1,6,1,1,16,2,1,5,1
857,1,6,1,1,17,2,1,5,1
858,1,6,1,1,18,2,1,5,1
859,1,6,1,1,19,2,1,5,1
860,1,6,1,1,20,2,1,5,1
861,1,6,1,1,21,2,1,5,1
862,1,6,1,1,22,2,1,5,1
863,1,6,1,1,23,2,1,5,1
864,1,6,1,2,0,2,1,5,1
865,1,6,1,2,1,2,1,5,1
866,1,6,1,2,2,2,1,5,1
867,1,6,1,2,3,2,1,5,1
868,1,6,1,2,4,2,1,5,1
869,1,6,1,2,5,2,1,5,1
870,1,6,1,2,6,2,1,5,1
871,1,6,1,2,7,2,1,5,1
872,1,6,1,2,8,2,1,5,1
873,1,6,1,2,9,2,1,5,1
874,1,6,1,2,10,2,1,5,1
875,1,6,1,2,11,2,1,5,1
876,1,6,1,2,12,2,1,5,1
877,1,6,1,2,13,2,1,5,1
878,1,6,1,2,14,2,1,5,1
879,1,6,1,2,15,2,1,5,1
880,1,6,1,2,16,2,1,5,1
881,1,6,1,2,17,2,1,5,1
882,1,6,1,2,18,2,1,5,1
883,1,6,1,2,19,2,1,5,1
884,1,6,1,2,20,2,1,5,1
885,1,6,1,2,21,2,1,5,1
886,1,6,1,2,22,2,1,5,1
887,1,6,1,2,23,2,1,5,1
888,1,6,1,3,0,2,1,5,1
889,1,6,1,3,1,2,1,5,1
890,1,6,1,3,2,2,1,5,1
891,1,6,1,3,3,2,1,5,1
892,1,6,1,3,4,2,1,5,1
893,1,6,1,3,5,2,1,5,1
894,1,6,1,3,6,2,1,5,1
895,1,6,1,3,7,2,1,5,1
896,1,6,1,3,8,2,1,5,1
897,1,6,1,3,9,2,1,5,1
898,1,6,1,3,10,2,1,5,1
899,1,6,1,3,11,2,1,5,1
900,1,6,1,3,12,2,1,5,1
901,1,6,1,3,13,2,1,5,1
902,1,6,1,3,14,2,1,5,1
903,1,6,1,3,15,2,1,5,1
904,1,6,1,3,16,2,1,5,1
905,1,6,1,3,17,2,1,5,1
906,1,6,1,3,18,2,1,5,1
907,1,6,1,3,19,2,1,5,1
908,1,6,1,3,20,2,1,5,1
909,1,6,1,3,21,2,1,5,1
910,1,6,1,3,22,2,1,5,1
911,1,6,1,3,23,2,1,5,1
912,1,6,1,4,0,2,1,5,1
913,1,6,1,4,1,2,1,5,1
914,1,6,1,4,2,2,1,5,1
915,1,6,1,4,3,2,1,5,1
916,1,6,1,4,4,2,1,5,1
917,1,6,1,4,5,2,1,5,1
918,1,6,1,4,6,2,1,5,1
919,1,6,1,4,7,2,1,5,1
920,1,6,1,4,8,2,1,5,1
921,1,6,1,4,9,2,1,5,1
922,1,6,1,4,10,2,1,5,1
923,1,6,1,4,11,2,1,5,1
924,1,6,1,4,12,2,1,5,1
925,1,6,1,4,13,2,1,5,1
926,1,6,1,4,14,2,1,5,1
927,1,6,1,4,15,2,1,5,1
928,1,6,1,4,16,2,1,5,1
929,1,6,1,4,17,2,1,5,1
930,1,6,1,4,18,2,1,5,1
931,1,6,1,4,19,2,1,5,1
932,1,6,1,4,20,2,1,5,1
933,1,6,1,4,21,2,1,5,1
934,1,6,1,4,22,2,1,5,1
935,1,6,1,4,23,2,1,5,1
936,1,6,1,5,0,2,1,5,1
937,1,6,1,5,1,2,1,5,1
938,1,6,1,5,2,2,1,5,1
939,1,6,1,5,3,2,1,5,1
940,1,6,1,5,4,2,1,5,1
941,1,6,1,5,5,2,1,5,1
942,1,6,1,5,6,2,1,5,1
943,1,6,1,5,7,2,1,5,1
944,1,6,1,5,8,2,1,5,1
945,1,6,1,5,9,2,1,5,1
946,1,6,1,5,10,2,1,5,1
947,1,6,1,5,11,2,1,5,1
948,1,6,1,5,12,2,1,5,1
949,1,6,1,5,13,2,1,5,1
950,1,6,1,5,14,2,1,5,1
951,1,6,1,5,15,2,1,5,1
952,1,6,1,5,16,2,1,5,1
953,1,6,1,5,17,2,1,5,1
954,1,6,1,5,18,2,1,5,1
955,1,6,1,5,19,2,1,5,1
956,1,6,1,5,20,2,1,5,1
957,1,6,1,5,21,2,1,5,1
958,1,6,1,5,22,2,1,5,1
959,1,6,1,5,23,2,1,5,1
960,1,6,1,6,0,2,1,5,1
961,1,6,1,6,1,2,1,5,1
962,1,6,1,6,2,2,1,5,1
963,1,6,1,6,3,2,1,5,1
964,1,6,1,6,4,2,1,5,1
965,1,6,1,6,5,2,1,5,1
966,1,6,1,6,6,2,1,5,1
967,1,6,1,6,7,2,1,5,1
968,1,6,1,6,8,2,1,5,1
969,1,6,1,6,9,2,1,5,1
970,1,6,1,6,10,2,1,5,1
971,1,6,1,6,11,2,1,5,1
972,1,6,1,6,12,2,1,5,1
973,1,6,1,6,13,2,1,5,1
974,1,6,1,6,14,2,1,5,1
975,1,6,1,6,15,2,1,5,1
976,1,6,1,6,16,2,1,5,1
977,1,6,1,6,17,2,1,5,1
978,1,6,1,6,18,2,1,5,1
979,1,6,1,6,19,2,1,5,1
980,1,6,1,6,20,2,1,5,1
981,1,6,1,6,21,2,1,5,1
982,1,6,1,6,22,2,1,5,1
983,1,6,1,6,23,2,1,5,1
984,1,6,1,7,0,2,1,5,1
985,1,6,1,7,1,2,1,5,1
986,1,6,1,7,2,2,1,5,1
987,1,6,1,7,3,2,1,5,1
988,1,6,1,7,4,2,1,5,1
989,1,6,1,7,5,2,1,5,1
990,1,6,1,7,6,2,1,5,1
991,1,6,1,7,7,2,1,5,1
992,1,6,1,7,8,2,1,5,1
993,1,6,1,7,9,2,1,5,1
994,1,6,1,7,10,2,1,5,1
995,1,6,1,7,11,2,1,5,1
996,1,6,1,7,12,2,1,5,1
997,1,6,1,7,13,2,1,5,1
998,1,6,1,7,14,2,1,5,1
999,1,6,1,7,15,2,1,5,1
1000,1,6,1,7,16,2,1,5,1
1001,1,6,1,7,17,2,1,5,1
1002,1,6,1,7,18,2,1,5,1
1003,1,6,1,7,19,2,1,5,1
1004,1,6,1,7,20,2,1,5,1
1005,1,6,1,7,21,2,1,5,1
1006,1,6,1,7,22,2,1,5,1
1007,1,6,1,7,23,2,1,5,1
1008,1,7,1,1,0,2,1,5,1
1009,1,7,1,1,1,2,1,5,1
1010,1,7,1,1,2,2,1,5,1
1011,1,7,1,1,3,2,1,5,1
1012,1,7,1,1,4,2,1,5,1
1013,1,7,1,1,5,2,1,5,1
1014,1,7,1,1,6,2,1,5,1
1015,1,7,1,1,7,2,1,5,1
1016,1,7,1,1,8,2,1,5,1
1017,1,7,1,1,9,2,1,5,1
1018,1,7,1,1,10,2,1,5,1
1019,1,7,1,1,11,2,1,5,1
1020,1,7,1,1,12,2,1,5,1
1021,1,7,1,1,13,2,1,5,1
1022,1,7,1,1,14,2,1,5,1
1023,1,7,1,1,15,2,1,5,1
1024,1,7,1,1,16,2,1,5,1
1025,1,7,1,1,17,2,1,5,1
1026,1,7,1,1,18,2,1,5,1
1027,1,7,1,1,19,2,1,5,1
1028,1,7,1,1,20,2,1,5,1
1029,1,7,1,1,21,2,1,5,1
1030,1,7,1,1,22,2,1,5,1
1031,1,7,1,1,23,2,1,5,1
1032,1,7,1,2,0,2,1,5,1
1033,1,7,1,2,1,2,1,5,1
1034,1,7,1,2,2,2,1,5,1
1035,1,7,1,2,3,2,1,5,1
1036,1,7,1,2,4,2,1,5,1
1037,1,7,1,2,5,2,1,5,1
1038,1,7,1,2,6,2,1,5,1
1039,1,7,1,2,7,2,1,5,1
1040,1,7,1,2,8,2,1,5,1
1041,1,7,1,2,9,2,1,5,1
1042,1,7,1,2,10,2,1,5,1
1043,1,7,1,2,11,2,1,5,1
1044,1,7,1,2,12,2,1,5,1
1045,1,7,1,2,13,2,1,5,1
1046,1,7,1,2,14,2,1,5,1
1047,1,7,1,2,15,2,1,5,1
1048,1,7,1,2,16,2,1,5,1
1049,1,7,1,2,17,2,1,5,1
1050,1,7,1,2,18,2,1,5,1
1051,1,7,1,2,19,2,1,5,1
1052,1,7,1,2,20,2,1,5,1
1053,1,7,1,2,21,2,1,5,1
1054,1,7,1,2,22,2,1,5,1
1055,1,7,1,2,23,2,1,5,1
1056,1,7,1,3,0,2,1,5,1
1057,1,7,1,3,1,2,1,5,1
1058,1,7,1,3,2,2,1,5,1
1059,1,7,1,3,3,2,1,5,1
1060,1,7,1,3,4,2,1,5,1
1061,1,7,1,3,5,2,1,5,1
1062,1,7,1,3,6,2,1,5,1
1063,1,7,1,3,7,2,1,5,1
1064,1,7,1,3,8,2,1,5,1
1065,1,7,1,3,9,2,1,5,1
1066,1,7,1,3,10,2,1,5,1
1067,1,7,1,3,11,2,1,5,1
1068,1,7,1,3,12,2,1,5,1
1069,1,7,1,3,13,2,1,5,1
1070,1,7,1,3,14,2,1,5,1
1071,1,7,1,3,15,2,1,5,1
1072,1,7,1,3,16,2,1,5,1
1073,1,7,1,3,17,2,1,5,1
1074,1,7,1,3,18,2,1,5,1
1075,1,7,1,3,19,2,1,5,1
1076,1,7,1,3,20,2,1,5,1
1077,1,7,1,3,21,2,1,5,1
1078,1,7,1,3,22,2,1,5,1
1079,1,7,1,3,23,2,1,5,1
1080,1,7,1,4,0,2,1,5,1
1081,1,7,1,4,1,2,1,5,1
1082,1,7,1,4,2,2,1,5,1
1083,1,7,1,4,3,2,1,5,1
1084,1,7,1,4,4,2,1,5,1
1085,1,7,1,4,5,2,1,5,1
1086,1,7,1,4,6,2,1,5,1
1087,1,7,1,4,7,2,1,5,1
1088,1,7,1,4,8,2,1,5,1
1089,1,7,1,4,9,2,1,5,1
1090,1,7,1,4,10,2,1,5,1
1091,1,7,1,4,11,2,1,5,1
1092,1,7,1,4,12,2,1,5,1
1093,1,7,1,4,13,2,1,5,1
1094,1,7,1,4,14,2,1,5,1
1095,1,7,1,4,15,2,1,5,1
1096,1,7,1,4,16,2,1,5,1
1097,1,7,1,4,17,2,1,5,1
1098,1,7,1,4,18,2,1,5,1
1099,1,7,1,4,19,2,1,5,1
1100,1,7,1,4,20,2,1,5,1
1101,1,7,1,4,21,2,1,5,1
1102,1,7,1,4,22,2,1,5,1
1103,1,7,1,4,23,2,1,5,1
1104,1,7,1,5,0,2,1,5,1
1105,1,7,1,5,1,2,1,5,1
1106,1,7,1,5,2,2,1,5,1
1107,1,7,1,5,3,2,1,5,1
1108,1,7,1,5,4,2,1,5,1
1109,1,7,1,5,5,2,1,5,1
1110,1,7,1,5,6,2,1,5,1
1111,1,7,1,5,7,2,1,5,1
1112,1,7,1,5,8,2,1,5,1
1113,1,7,1,5,9,2,1,5,1
1114,1,7,1,5,10,2,1,5,1
1115,1,7,1,5,11,2,1,5,1
1116,1,7,1,5,12,2,1,5,1
1117,1,7,1,5,13,2,1,5,1
1118,1,7,1,5,14,2,1,5,1
1119,1,7,1,5,15,2,1,5,1
1120,1,7,1,5,16,2,1,5,1
1121,1,7,1,5,17,2,1,5,1
1122,1,7,1,5,18,2,1,5,1
1123,1,7,1,5,19,2,1,5,1
1124,1,7,1,5,20,2,1,5,1
1125,1,7,1,5,21,2,1,5,1
1126,1,7,1,5,22,2,1,5,1
1127,1,7,1,5,23,2,1,5,1
1128,1,7,1,6,0,2,1,5,1
1129,1,7,1,6,1,2,1,5,1
1130,1,7,1,6,2,2,1,5,1
1131,1,7,1,6,3,2,1,5,1
1132,1,7,1,6,4,2,1,5,1
1133,1,7,1,6,5,2,1,5,1
1134,1,7,1,6,6,2,1,5,1
1135,1,7,1,6,7,2,1,5,1
1136,1,7,1,6,8,2,1,5,1
1137,1,7,1,6,9,2,1,5,1
1138,1,7,1,6,10,2,1,5,1
1139,1,7,1,6,11,2,1,5,1
1140,1,7,1,6,12,2,1,5,1
1141,1,7,1,6,13,2,1,5,1
1142,1,7,1,6,14,2,1,5,1
1143,1,7,1,6,15,2,1,5,1
1144,1,7,1,6,16,2,1,5,1
1145,1,7,1,6,17,2,1,5,1
1146,1,7,1,6,18,2,1,5,1
1147,1,7,1,6,19,2,1,5,1
1148,1,7,1,6,20,2,1,5,1
1149,1,7,1,6,21,2,1,5,1
1150,1,7,1,6,22,2,1,5,1
1151,1,7,1,6,23,2,1,5,1
1152,1,7,1,7,0,2,1,5,1
1153,1,7,1,7,1,2,1,5,1
1154,1,7,1,7,2,2,1,5,1
1155,1,7,1,7,3,2,1,5,1
1156,1,7,1,7,4,2,1,5,1
1157,1,7,1,7,5,2,1,5,1
1158,1,7,1,7,6,2,1,5,1
1159,1,7,1,7,7,2,1,5,1
1160,1,7,1,7,8,2,1,5,1
1161,1,7,1,7,9,2,1,5,1
1162,1,7,1,7,10,2,1,5,1
1163,1,7,1,7,11,2,1,5,1
1164,1,7,1,7,12,2,1,5,1
1165,1,7,1,7,13,2,1,5,1
1166,1,7,1,7,14,2,1,5,1
1167,1,7,1,7,15,2,1,5,1
1168,1,7,1,7,16,2,1,5,1
1169,1,7,1,7,17,2,1,5,1
1170,1,7,1,7,18,2,1,5,1
1171,1,7,1,7,19,2,1,5,1
1172,1,7,1,7,20,2,1,5,1
1173,1,7,1,7,21,2,1,5,1
1174,1,7,1,7,22,2,1,5,1
1175,1,7,1,7,23,2,1,5,1
1176,1,8,1,1,0,2,1,5,1
1177,1,8,1,1,1,2,1,5,1
1178,1,8,1,1,2,2,1,5,1
1179,1,8,1,1,3,2,1,5,1
1180,1,8,1,1,4,2,1,5,1
1181,1,8,1,1,5,2,1,5,1
1182,1,8,1,1,6,2,1,5,1
1183,1,8,1,1,7,2,1,5,1
1184,1,8,1,1,8,2,1,5,1
1185,1,8,1,1,9,2,1,5,1
1186,1,8,1,1,10,2,1,5,1
1187,1,8,1,1,11,2,1,5,1
1188,1,8,1,1,12,2,1,5,1
1189,1,8,1,1,13,2,1,5,1
1190,1,8,1,1,14,2,1,5,1
1191,1,8,1,1,15,2,1,5,1
1192,1,8,1,1,16,2,1,5,1
1193,1,8,1,1,17,2,1,5,1
1194,1,8,1,1,18,2,1,5,1
1195,1,8,1,1,19,2,1,5,1
1196,1,8,1,1,20,2,1,5,1
1197,1,8,1,1,21,2,1,5,1
1198,1,8,1,1,22,2,1,5,1
1199,1,8,1,1,23,2,1,5,1
1200,1,8,1,2,0,2,1,5,1
1201,1,8,1,2,1,2,1,5,1
1202,1,8,1,2,2,2,1,5,1
1203,1,8,1,2,3,2,1,5,1
1204,1,8,1,2,4,2,1,5,1
1205,1,8,1,2,5,2,1,5,1
1206,1,8,1,2,6,2,1,5,1
1207,1,8,1,2,7,2,1,5,1
1208,1,8,1,2,8,2,1,5,1
1209,1,8,1,2,9,2,1,5,1
1210,1,8,1,2,10,2,1,5,1
1211,1,8,1,2,11,2,1,5,1
1212,1,8,1,2,12,2,1,5,1
1213,1,8,1,2,13,2,1,5,1
1214,1,8,1,2,14,2,1,5,1
1215,1,8,1,2,15,2,1,5,1
1216,1,8,1,2,16,2,1,5,1
1217,1,8,1,2,17,2,1,5,1
1218,1,8,1,2,18,2,1,5,1
1219,1,8,1,2,19,2,1,5,1
1220,1,8,1,2,20,2,1,5,1
1221,1,8,1,2,21,2,1,5,1
1222,1,8,1,2,22,2,1,5,1
1223,1,8,1,2,23,2,1,5,1
1224,1,8,1,3,0,2,1,5,1
1225,1,8,1,3,1,2,1,5,1
1226,1,8,1,3,2,2,1,5,1
1227,1,8,1,3,3,2,1,5,1
1228,1,8,1,3,4,2,1,5,1
1229,1,8,1,3,5,2,1,5,1
1230,1,8,1,3,6,2,1,5,1
1231,1,8,1,3,7,2,1,5,1
1232,1,8,1,3,8,2,1,5,1
1233,1,8,1,3,9,2,1,5,1
1234,1,8,1,3,10,2,1,5,1
1235,1,8,1,3,11,2,1,5,1
1236,1,8,1,3,12,2,1,5,1
1237,1,8,1,3,13,2,1,5,1
1238,1,8,1,3,14,2,1,5,1
1239,1,8,1,3,15,2,1,5,1
1240,1,8,1,3,16,2,1,5,1
1241,1,8,1,3,17,2,1,5,1
1242,1,8,1,3,18,2,1,5,1
1243,1,8,1,3,19,2,1,5,1
1244,1,8,1,3,20,2,1,5,1
1245,1,8,1,3,21,2,1,5,1
1246,1,8,1,3,22,2,1,5,1
1247,1,8,1,3,23,2,1,5,1
1248,1,8,1,4,0,2,1,5,1
1249,1,8,1,4,1,2,1,5,1
1250,1,8,1,4,2,2,1,5,1
1251,1,8,1,4,3,2,1,5,1
1252,1,8,1,4,4,2,1,5,1
1253,1,8,1,4,5,2,1,5,1
1254,1,8,1,4,6,2,1,5,1
1255,1,8,1,4,7,2,1,5,1
1256,1,8,1,4,8,2,1,5,1
1257,1,8,1,4,9,2,1,5,1
1258,1,8,1,4,10,2,1,5,1
1259,1,8,1,4,11,2,1,5,1
1260,1,8,1,4,12,2,1,5,1
1261,1,8,1,4,13,2,1,5,1
1262,1,8,1,4,14,2,1,5,1
1263,1,8,1,4,15,2,1,5,1
1264,1,8,1,4,16,2,1,5,1
1265,1,8,1,4,17,2,1,5,1
1266,1,8,1,4,18,2,1,5,1
1267,1,8,1,4,19,2,1,5,1
1268,1,8,1,4,20,2,1,5,1
1269,1,8,1,4,21,2,1,5,1
1270,1,8,1,4,22,2,1,5,1
1271,1,8,1,4,23,2,1,5,1
1272,1,8,1,5,0,2,1,5,1
1273,1,8,1,5,1,2,1,5,1
1274,1,8,1,5,2,2,1,5,1
1275,1,8,1,5,3,2,1,5,1
1276,1,8,1,5,4,2,1,5,1
1277,1,8,1,5,5,2,1,5,1
1278,1,8,1,5,6,2,1,5,1
1279,1,8,1,5,7,2,1,5,1
1280,1,8,1,5,8,2,1,5,1
1281,1,8,1,5,9,2,1,5,1
1282,1,8,1,5,10,2,1,5,1
1283,1,8,1,5,11,2,1,5,1
1284,1,8,1,5,12,2,1,5,1
1285,1,8,1,5,13,2,1,5,1
1286,1,8,1,5,14,2,1,5,1
1287,1,8,1,5,15,2,1,5,1
1288,1,8,1,5,16,2,1,5,1
1289,1,8,1,5,17,2,1,5,1
1290,1,8,1,5,18,2,1,5,1
1291,1,8,1,5,19,2,1,5,1
1292,1,8,1,5,20,2,1,5,1
1293,1,8,1,5,21,2,1,5,1
1294,1,8,1,5,22,2,1,5,1
1295,1,8,1,5,23,2,1,5,1
1296,1,8,1,6,0,2,1,5,1
1297,1,8,1,6,1,2,1,5,1
1298,1,8,1,6,2,2,1,5,1
1299,1,8,1,6,3,2,1,5,1
1300,1,8,1,6,4,2,1,5,1
1301,1,8,1,6,5,2,1,5,1
1302,1,8,1,6,6,2,1,5,1
1303,1,8,1,6,7,2,1,5,1
1304,1,8,1,6,8,2,1,5,1
1305,1,8,1,6,9,2,1,5,1
1306,1,8,1,6,10,2,1,5,1
1307,1,8,1,6,11,2,1,5,1
1308,1,8,1,6,12,2,1,5,1
1309,1,8,1,6,13,2,1,5,1
1310,1,8,1,6,14,2,1,5,1
1311,1,8,1,6,15,2,1,5,1
1312,1,8,1,6,16,2,1,5,1
1313,1,8,1,6,17,2,1,5,1
1314,1,8,1,6,18,2,1,5,1
1315,1,8,1,6,19,2,1,5,1
1316,1,8,1,6,20,2,1,5,1
1317,1,8,1,6,21,2,1,5,1
1318,1,8,1,6,22,2,1,5,1
1319,1,8,1,6,23,2,1,5,1
1320,1,8,1,7,0,2,1,5,1
1321,1,8,1,7,1,2,1,5,1
1322,1,8,1,7,2,2,1,5,1
1323,1,8,1,7,3,2,1,5,1
1324,1,8,1,7,4,2,1,5,1
1325,1,8,1,7,5,2,1,5,1
1326,1,8,1,7,6,2,1,5,1
1327,1,8,1,7,7,2,1,5,1
1328,1,8,1,7,8,2,1,5,1
1329,1,8,1,7,9,2,1,5,1
1330,1,8,1,7,10,2,1,5,1
1331,1,8,1,7,11,2,1,5,1
1332,1,8,1,7,12,2,1,5,1
1333,1,8,1,7,13,2,1,5,1
1334,1,8,1,7,14,2,1,5,1
1335,1,8,1,7,15,2,1,5,1
1336,1,8,1,7,16,2,1,5,1
1337,1,8,1,7,17,2,1,5,1
1338,1,8,1,7,18,2,1,5,1
1339,1,8,1,7,19,2,1,5,1
1340,1,8,1,7,20,2,1,5,1
1341,1,8,1,7,21,2,1,5,1
1342,1,8,1,7,22,2,1,5,1
1343,1,8,1,7,23,2,1,5,1
1344,1,9,1,1,0,2,1,5,1
1345,1,9,1,1,1,2,1,5,1
1346,1,9,1,1,2,2,1,5,1
1347,1,9,1,1,3,2,1,5,1
1348,1,9,1,1,4,2,1,5,1
1349,1,9,1,1,5,2,1,5,1
1350,1,9,1,1,6,2,1,5,1
1351,1,9,1,1,7,2,1,5,1
1352,1,9,1,1,8,2,1,5,1
1353,1,9,1,1,9,2,1,5,1
1354,1,9,1,1,10,2,1,5,1
1355,1,9,1,1,11,2,1,5,1
1356,1,9,1,1,12,2,1,5,1
1357,1,9,1,1,13,2,1,5,1
1358,1,9,1,1,14,2,1,5,1
1359,1,9,1,1,15,2,1,5,1
1360,1,9,1,1,16,2,1,5,1
1361,1,9,1,1,17,2,1,5,1
1362,1,9,1,1,18,2,1,5,1
1363,1,9,1,1,19,2,1,5,1
1364,1,9,1,1,20,2,1,5,1
1365,1,9,1,1,21,2,1,5,1
1366,1,9,1,1,22,2,1,5,1
1367,1,9,1,1,23,2,1,5,1
1368,1,9,1,2,0,2,1,5,1
